Result_Id,Correct_File,Guessed_File,Filename_Match,Correct_Pages,Guessed_Page,Page_Match,Distance,Text_Match_Start_Percent,Match_Length_Start,Text_Match_End_Percent,Match_Length_End,No_match,Match_Threshold,Difficulty,Category,Question,Expected_answer,Returned_Chunk,Chunk_Id,Start_Match_String,End_Match_String,LLM_ANS
PMCEMB113R4,kap1,fulltext02,False,"[1, 2]",132,False,0.4386008381843567,0.0,0,0.0,0,True,False,Hard,Computer architecture,Vilka är de fem stegen i instruktionsexekveringen för MIPS?,IF Beräknar fysisk adress som sänds till minnet för att hämta instruktion (TLB) RD Läser in instruktionen och börjar avkodning. Läser operander från registren (RF) ALU Här sker “beräkningarna” MEM För instruktioner som refererar minnet sänds fysisk adress till minnet samt överförs data WB Skriver tillbaks läst data till registren,"(Spolen placerades  i det magnetiska meridianplanet och Kopplar ihop
spolen med amperemeter & spänningskälla) och formuleringar som utgör
en slags plan för ett förarbete (gör bild). Såväl i punkt 2 som 3 i denna
lista ser man hur texten från labb-PM remedieras. Paula behåller även
presens som tempus. I exemplet återges först labb-PM, sedan Paulas an-",FULLTEXT02.pdf_chunk1037,,,No LLM answer
PMCEMB113R5,kap1,ambulanssjuksköterskans_erfarenheter,False,"[1, 2]",13,False,0.4412604570388794,0.0,0,0.0,0,True,False,Hard,Computer architecture,Vilka är de fem stegen i instruktionsexekveringen för MIPS?,IF Beräknar fysisk adress som sänds till minnet för att hämta instruktion (TLB) RD Läser in instruktionen och börjar avkodning. Läser operander från registren (RF) ALU Här sker “beräkningarna” MEM För instruktioner som refererar minnet sänds fysisk adress till minnet samt överförs data WB Skriver tillbaks läst data till registren,"strategiskt  urval  gjordes  för  vilka som  slutligen  skulle  ingå   i  studien  och  erhöll

forskningspersonsinformation via mejl (Bilaga 4). Ett samtyckesavtal skrevs under vid tiden

för intervjun (Bilaga 4). Deltagarna föreslog via mejl till författarna en dag, plats och tid för",Ambulanssjuksköterskans_erfarenheter.pdf_chunk119,,,No LLM answer
PMCEMB114R1,kap1,kap1,True,[3],13,False,0.2687336802482605,0.0,0,0.0,0,True,False,Medium,Computer architecture,Vad händer om instruktion eller data inte finns i 'cache'?,"Om instruktion eller data inte ﬁnns i “cache” måste man referera det verkliga minnet, som är långsammare varför “det löpande bandet” måste stoppas","kod och data som snart ska användas lagrad i detta snabba minne. Hur kan man veta
vad som behövs i den nära framtiden. Man antar att man ofta vill åt kod som ligger nära
föregående instruktion, samt att man också vill använda data som ligger nära vad man
just använt. Vi kan då dela cacheminnet i två delar I-cache för kod och D-cache för data.",Kap1.pdf_chunk110,,,No LLM answer
PMCEMB114R2,kap1,ai och konsumentattityder,False,[3],30,False,0.2749495506286621,0.0,0,0.0,0,True,False,Medium,Computer architecture,Vad händer om instruktion eller data inte finns i 'cache'?,"Om instruktion eller data inte ﬁnns i “cache” måste man referera det verkliga minnet, som är långsammare varför “det löpande bandet” måste stoppas","nyckelinnehåll i den insamlade datan. Här bör forskaren ständigt ställa sig själv frågor som: Vad händer

verkligen i datan? Vems perspektiv behandlas i datan? Hur återges detta perspektiv? Vad är

intervjudeltagarens största angelägehet? Hur knyter datan an till studien? (Holton, 2016; Easterby-Smith",AI och konsumentattityder.pdf_chunk186,,,No LLM answer
PMCEMB114R3,kap1,kap1,True,[3],15,False,0.28902965784072876,0.0,0,0.0,0,True,False,Medium,Computer architecture,Vad händer om instruktion eller data inte finns i 'cache'?,"Om instruktion eller data inte ﬁnns i “cache” måste man referera det verkliga minnet, som är långsammare varför “det löpande bandet” måste stoppas","Uppdelningen i I- och D-cache betyder att man kan mer eller mindre samtidigt, i varje
fall under en instruktionsexekvering hämta både en instruktion och ett dataord. Får
man cache miss på båda så hanteras data först och instruktionen får vänta. När proces­
sorn väntar på hanteringen av en miss så fryses exekveringen i “pipe” erforderligt antal",Kap1.pdf_chunk120,,,No LLM answer
PMCEMB114R4,kap1,kap1,True,[3],3,True,0.29447638988494873,0.0,0,0.0,0,True,False,Medium,Computer architecture,Vad händer om instruktion eller data inte finns i 'cache'?,"Om instruktion eller data inte ﬁnns i “cache” måste man referera det verkliga minnet, som är långsammare varför “det löpande bandet” måste stoppas","exekvering. En exekvering ser ut som följer. Vi ser här att vid överföring av data från IF      RD     ALU   MEM   WB

                      I-Cache  RF  OP     D-Cache  WB

            TLB                TLB


           ﬁg. 3 Instruktionsexekvering i fem steg.",Kap1.pdf_chunk19,,,No LLM answer
PMCEMB114R5,kap1,kap1,True,[3],14,False,0.3272669315338135,0.0,0,0.0,0,True,False,Medium,Computer architecture,Vad händer om instruktion eller data inte finns i 'cache'?,"Om instruktion eller data inte ﬁnns i “cache” måste man referera det verkliga minnet, som är långsammare varför “det löpande bandet” måste stoppas","byte måste ändra sitt cacheinnehåll då olika processer kan ha samma virtuella
 adress men olika fysisk. Vidare skriver man “genom cachen”, dvs då man skriver går
 data alltid också ut till fysiskt minne. Då detta är långsammare så har man en buf­
 fring mot detta, man använder en buffert om 4 element. Lägg märke till att detta",Kap1.pdf_chunk113,,,No LLM answer
PMCEMB115R1,kap1,kap2,False,[3],6,False,0.3694915771484375,20.0,4,0.0,0,False,False,Easy,Computer architecture,Hur långa är instruktionsbitmönstren för MIPS?,MIPS är det 32 bitar,"Här ges instruktionerna för MIPS, med vissa restriktioner. De instruktioner som
 beskrivs är de som gäller för R2000/R3000 och normalt även för R4000 och R6000.
 Däremot instruktioner som är speciella för R4000/R6000 ﬁnns normalt inte med.
 Vidare är instruktioner som kräver större förståelse för Cache-hantering, virtuell",Kap2.pdf_chunk40,mips,,No LLM answer
PMCEMB115R2,kap1,windows-wsl,False,[3],237,False,0.3710387349128723,0.0,0,0.0,0,True,False,Easy,Computer architecture,Hur långa är instruktionsbitmönstren för MIPS?,MIPS är det 32 bitar,hjälp av dessa instruktioner,windows-wsl.pdf_chunk1021,,,No LLM answer
PMCEMB115R3,kap1,kap1,True,[3],8,False,0.3784642219543457,20.0,4,30.0,6,False,True,Easy,Computer architecture,Hur långa är instruktionsbitmönstren för MIPS?,MIPS är det 32 bitar,"c-current anger nuvarande värde. Dessa bitar fungerar som en stack med djupet 3. En stackn-
        ing sker automatiskt då avbrott sker samt en pop när man gör rfe (return from exception).
     KU            Kernel/User mode (0/1)
       IE              Avbrott påslagna/avslagna (1/0) ﬁg. 9 Statusregistret för MIPS.",Kap1.pdf_chunk65,mips, bitar,No LLM answer
PMCEMB115R4,kap1,kap1,True,[3],7,False,0.3902890682220459,20.0,4,0.0,0,False,False,Easy,Computer architecture,Hur långa är instruktionsbitmönstren för MIPS?,MIPS är det 32 bitar,"ﬁg. 8 Registren i CP0 för MIPS.


ter beskrivs under respektive funktionsbeskrivning.


Avbrottshantering.

När ett avbrott föreligger så sparas en lämplig adress där man kan återupptage den
avbrutna körningen i registert EPC, samt övergår maskinen till att exekvera från en
viss bestämd adress (avbrottshanteraren). Maskinen övergår  till övervakartillstånd


                                                                         9",Kap1.pdf_chunk58,mips,,No LLM answer
PMCEMB115R5,kap1,kap3,False,[3],"2,3",False,0.4008742570877075,20.0,4,30.0,6,False,True,Easy,Computer architecture,Hur långa är instruktionsbitmönstren för MIPS?,MIPS är det 32 bitar,"disp30 - 30 bitars adresskillnad (från PC)
        cond  - hoppvillkor
          asi - alternativ addressrymd (normalt nollor)
         a - annulleringsbit Instruktionsformat för SPARC.

 övrigt som för MIPS. Fält som i vissa instruktioner ignoreras bör då endast innehålla
 nollor, detta för att inte komma i konﬂikt med framtida utveckling (ignore=future
 use).





34 Register.",Kap3.pdf_chunk11,mips, bitar,No LLM answer
PMCEMB116R1,kap1,kap3,False,[2],3,False,0.37001919746398926,46.0,23,0.0,0,False,True,Easy,Computer architecture,Vad används de generella registren till?,De generella registren används för lagring av data,"det ﬁnns då också en konvention hur registren ska användas. För detta se avsnittet om
subrutiner. Fönsterbyte sker med hjälp av instruktionerna save och restore som
beskrivs senare. Förutom de generella registren 0-31 ﬁnns det vissa specialregister som
programräknaren (PC och nPC), statusregistret (PSR), speciellt registerfönsterregister",Kap3.pdf_chunk16,de generella registren ,,No LLM answer
PMCEMB116R2,kap1,bygga_bedoma_betygsatta_bättre_elevernas_kunskap,False,[2],701,False,0.3819727301597595,0.0,0,0.0,0,True,False,Easy,Computer architecture,Vad används de generella registren till?,De generella registren används för lagring av data,Vad är betyg och vad används de till?,bygga_bedoma_betygsatta_bättre_elevernas_kunskap.pdf_chunk4707,,,No LLM answer
PMCEMB116R3,kap1,kap2,False,[2],2,False,0.38693398237228394,0.0,0,0.0,0,True,False,Easy,Computer architecture,Vad används de generella registren till?,De generella registren används för lagring av data,"generella (med undantag av register 0), men man använder sig vid assemblypro­
 grammering vissa konventioner. Följande konventioner och registernamn bör man
 använda. Det ﬁnns sedan ytterligare tre specialregister, som man inte explicit anger
         Nummer    Namn       Konvention för användning.
          0            zero          Innehåller alltid 0.
          1                        Reserverad för assemblern
              2, 3         v0,v1       Normalt för returvärden från funktioner.",Kap2.pdf_chunk8,,,No LLM answer
PMCEMB116R4,kap1,inlaga,False,[2],242,False,0.41012269258499146,0.0,0,0.0,0,True,False,Easy,Computer architecture,Vad används de generella registren till?,De generella registren används för lagring av data,"ämnesneutrala men tillhör ett skolspråkligt register, till exempel orden inver-
kan, komplement, påverkar, anser, visserligen och dessutom. Läraren förklarar
syftet med övningen, se exempel 7.20.",Inlaga.pdf_chunk2043,,,No LLM answer
PMCEMB116R5,kap1,kommuner_och_facebook,False,[2],10,False,0.41464507579803467,0.0,0,0.0,0,True,False,Easy,Computer architecture,Vad används de generella registren till?,De generella registren används för lagring av data,"myndighetens  verksamhet  behöver dessutom  varken  registreras  eller  hållas
ordnade.35",Kommuner_och_Facebook.pdf_chunk93,,,No LLM answer
PMCEMB201R1,kap2,kap1,False,[1],5,False,0.34316641092300415,0.0,0,0.0,0,True,False,Easy,Computer architecture,Vad är ett program i sammanhanget maskininstruktioner?,Maskinen styrs ju av ett antal instruktioner som är 32 bitars bitmönster. Ett program är en sekvens av sådana,"det ett antal mer speciella instruktioner samt instruktioner till koprocessorer. Dessa
behandlas först senare i sitt samanhang. Minnet.",Kap1.pdf_chunk36,,,No LLM answer
PMCEMB201R2,kap2,food_processor_se-001,False,[1],8,False,0.35374021530151367,0.0,0,0.0,0,True,False,Easy,Computer architecture,Vad är ett program i sammanhanget maskininstruktioner?,Maskinen styrs ju av ett antal instruktioner som är 32 bitars bitmönster. Ett program är en sekvens av sådana,"innan knivsetet är färdigmonterat.                                                                                 väljer du först det program som bäst
                                      3  Håll försiktigt hackkniven längst upp                 passar ditt recept. Den förinställda
                                                                                                     i axeln och placera den på drivnavet                   funktionen kommer automatiskt att stanna
 OBS! Följ samma instruktioner                   inne i skålen. Observera att hackkniven               enheten vid programmets slut. Tryck på",FOOD_PROCESSOR_se-001.pdf_chunk70,,,No LLM answer
PMCEMB201R3,kap2,kap2,True,[1],6,False,0.35985851287841797,5.504587155963303,6,0.0,0,False,False,Easy,Computer architecture,Vad är ett program i sammanhanget maskininstruktioner?,Maskinen styrs ju av ett antal instruktioner som är 32 bitars bitmönster. Ett program är en sekvens av sådana,"De assemblyinstruktioner som vi gått igenom är till för att generera en eller ﬂera
 maskininstruktioner. I den mån de inte direkt anger en maskininstruktion brukar de
 kallas pseudoinstruktioner. En form av instruktioner som inte är till för att generera
 instruktioner utan snarare för att säga till assemblern att arbeta på ett visst sätt",Kap2.pdf_chunk35,maskin,,No LLM answer
PMCEMB201R4,kap2,inlaga,False,[1],315,False,0.36122846603393555,0.0,0,0.0,0,True,False,Easy,Computer architecture,Vad är ett program i sammanhanget maskininstruktioner?,Maskinen styrs ju av ett antal instruktioner som är 32 bitars bitmönster. Ett program är en sekvens av sådana,"av det samhällsvetenskapliga innehållet för att förtydliga vad som utgör ett
naturvetenskapligt innehåll och för att explicitgöra skillnader mellan de två
ämnesinnehållen. Resultatet visualiseras genom en rundtur över tre koder i
autonomifältet (figur 6:9, avsnitt 6.5.5, illustrerar rundturen). Först förklarar",Inlaga.pdf_chunk2656,,,No LLM answer
PMCEMB201R5,kap2,food_processor_se-001,False,[1],7,False,0.3617703914642334,0.0,0,0.0,0,True,False,Easy,Computer architecture,Vad är ett program i sammanhanget maskininstruktioner?,Maskinen styrs ju av ett antal instruktioner som är 32 bitars bitmönster. Ett program är en sekvens av sådana,"ovanpå bägaren. Vrid locket medurs tills       passar ditt recept. Den förinställda
   det sitter ordentligt.                          funktionen kommer automatiskt att
                                               stanna vid programmets slut. För
                                                       att stoppa enheten när som helst
                                                   trycker du på det för tillfället aktiva
                                         programmet igen.
                                    5b Om du använder ett manuellt program
                                                          väljer du önskad hastighet. Tryck på den",FOOD_PROCESSOR_se-001.pdf_chunk66,,,No LLM answer
PMCEMB202R1,kap2,kap2,True,[1],2,False,0.3908735513687134,7.4766355140186915,8,0.0,0,False,False,Easy,Computer architecture,Vad är syftet med en assembler?,"För att kunna göra detta har man ett program, “assemblern”, som översätter textformat till riktig maskinkod","då som innehållet i ett register (bas) plus ett tillägg (k, med tecken, 16 bitar). I
 assemblyspråk skriver man k(bas) för att ange detta. Nu klarar man normalt inte av
 någon annan form av adresser till minnet i maskininstruktioner, men då assemblern
 kan generera ﬂera instruktioner vid behov så kan man i assemblyspråket ange mer",Kap2.pdf_chunk14,för att ,,No LLM answer
PMCEMB202R2,kap2,tmptmprfscxr,False,[1],1,False,0.3963453769683838,0.0,0,0.0,0,True,False,Easy,Computer architecture,Vad är syftet med en assembler?,"För att kunna göra detta har man ett program, “assemblern”, som översätter textformat till riktig maskinkod","till att belysa frågeställningen; vad är försäkring, egentligen?",tmptmprfscxr.pdf_chunk5,,,No LLM answer
PMCEMB202R3,kap2,kap2,True,[1],1,True,0.407950222492218,0.0,0,96.26168224299066,103,False,True,Easy,Computer architecture,Vad är syftet med en assembler?,"För att kunna göra detta har man ett program, “assemblern”, som översätter textformat till riktig maskinkod","att kunna göra detta har man ett program, “assemblern”, som översätter textformat till
riktig maskinkod. Textens format kallar vi “assembly-språket”. De instruktioner som
maskinen förstår är beskrivna under avdelningen “Instruktioner” nedan, varje instruk­
tion ges där också i sitt assembly-format. En assembler kan normalt lite mer än bara",Kap2.pdf_chunk3,,"att kunna göra detta har man ett program, “assemblern”, som översätter textformat till riktig maskinkod",No LLM answer
PMCEMB202R4,kap2,kap3,False,[1],7,False,0.41589629650115967,0.0,0,0.0,0,True,False,Easy,Computer architecture,Vad är syftet med en assembler?,"För att kunna göra detta har man ett program, “assemblern”, som översätter textformat till riktig maskinkod","Vi förutsätter att man använder assemblern as som normalt är tillgänglig i UNIX-sys­
tem. Normalt skrivs en assemblyinstruktion, eller direktiv på en rad, tomma rader och
rena kommentarrader är tillåtna. En assemblyrad har följande principiella utseende:
{läge:} {sats} {! kommentar} Här anger {} att fältet förekommer noll eller en gång, alla


                                                                        39",Kap3.pdf_chunk52,,,No LLM answer
PMCEMB202R5,kap2,kap3,False,[1],7,False,0.4180518388748169,3.7383177570093458,4,0.0,0,False,False,Easy,Computer architecture,Vad är syftet med en assembler?,"För att kunna göra detta har man ett program, “assemblern”, som översätter textformat till riktig maskinkod","SPARC har ett assemblyspråk som kan motiveras på samma sätt som för MIPS. Här
ﬁnns dock ingen optimerande assembler som ﬂyttar om ordningen mellan de instruk­
tioner man översätter. SPARC-assembler översätter instruktioner i princip en efter en
och genererar maskininstruktioner  i den ordning de anges till assemblern. Man får",Kap3.pdf_chunk46,för ,,No LLM answer
PMCEMB204R1,kap2,fulltext01 (4),False,[2],28,False,0.2993893623352051,0.0,0,0.0,0,True,False,Easy,Computer architecture,Vilka är de tre specialregistren som man inte explicit anger i sina instruktioner?,"Detta är PC - programräknaren, HI - “högsta” ordet i multiplikation och division, LO - “lägsta” ordet i multiplikation och division","mål som kurs- och läroplaner anger, att matematikundervisningen ofta är
intressedödande snarare än intresseväckande, att matematikbetygen bidrar till
att reproducera ett hierarkiskt och orättvist samhälle snarare än att ge elever
en ökad kompetens att delta aktivt i den demokratiska beslutsprocessen – att",FULLTEXT01 (4).pdf_chunk260,,,No LLM answer
PMCEMB204R2,kap2,2023_24_ubu6_20231211104325_publicering,False,[2],20,False,0.3058496117591858,4.580152671755725,6,0.0,0,False,False,Easy,Computer architecture,Vilka är de tre specialregistren som man inte explicit anger i sina instruktioner?,"Detta är PC - programräknaren, HI - “högsta” ordet i multiplikation och division, LO - “lägsta” ordet i multiplikation och division","anger vidare att Specialpedagogiska skolmyndigheten och Sameskolstyrelsen
                      enligt sina respektive instruktioner har uppdrag som bl.a. innebär att de har
                    möjlighet   att   ta  fram  läromedel.  Regeringen  bedömer   att  dessa
                   skolmyndigheter i detta sammanhang ska anses bedriva utgivningsverksamhet",2023_24_UbU6_20231211104325_Publicering.pdf_chunk171,detta ,,No LLM answer
PMCEMB204R3,kap2,kap2,True,[2],3,False,0.3104991912841797,0.0,0,0.0,0,True,False,Easy,Computer architecture,Vilka är de tre specialregistren som man inte explicit anger i sina instruktioner?,"Detta är PC - programräknaren, HI - “högsta” ordet i multiplikation och division, LO - “lägsta” ordet i multiplikation och division","operandbeskrivning. I beskrivningarna  dels ovan dels de kommande så anger adress
vad som ﬁnns beskrivet tidigare, uttryck anger ett absolut värde och annat (tex. dest, 21",Kap2.pdf_chunk23,,,No LLM answer
PMCEMB204R4,kap2,speedi_se-001,False,[2],3,False,0.31164640188217163,0.0,0,0.0,0,True,False,Easy,Computer architecture,Vilka är de tre specialregistren som man inte explicit anger i sina instruktioner?,"Detta är PC - programräknaren, HI - “högsta” ordet i multiplikation och division, LO - “lägsta” ordet i multiplikation och division","sautering i het olja. Håll händer och ansikte      22 Följ ALLTID anvisningarnas och receptens                  Anger risk som kan orsaka personskada, dödsfall eller ansenlig egendomsskada
   borta från den avtagbara grytan, speciellt vid        instruktioner om största och minsta                  om den varning som inkluderas med denna symbol ignoreras.
   påfyllning av nya ingredienser, eftersom den        vätskemängd.",SPEEDI_se-001.pdf_chunk44,,,No LLM answer
PMCEMB204R5,kap2,asynkron_programmering-002,False,[2],39,False,0.3146711587905884,0.0,0,0.0,0,True,False,Easy,Computer architecture,Vilka är de tre specialregistren som man inte explicit anger i sina instruktioner?,"Detta är PC - programräknaren, HI - “högsta” ordet i multiplikation och division, LO - “lägsta” ordet i multiplikation och division","Du anger Task<TResult> som returtyp om metoden innehåller en return instruktion som
anger en operand av typen TResult .",Asynkron_programmering-002.pdf_chunk215,,,No LLM answer
PMCEMB205R1,kap2,inlaga,False,[2],329,False,0.30980557203292847,0.0,0,0.0,0,True,False,Easy,Computer architecture,Vilka är de primära användningsområdena för minnesadresser?,"Minnesadresser används främst för två saker, dels att adressera minnet för dataöverföring till eller från minnet, dels för att ange instruktionsadresser, dv. hopp",lingens forskningsområden. I synnerhet skulle det vara intressant att utforska 313,Inlaga.pdf_chunk2793,,,No LLM answer
PMCEMB205R2,kap2,kap3,False,[2],16,False,0.3313637971878052,3.0864197530864197,5,0.0,0,False,False,Easy,Computer architecture,Vilka är de primära användningsområdena för minnesadresser?,"Minnesadresser används främst för två saker, dels att adressera minnet för dataöverföring till eller från minnet, dels för att ange instruktionsadresser, dv. hopp","asi-fältet satt för att ange vilket alternativa minne som avses. Alternativt minne
 används bla. för kommunikation med yttre enheter. Dessa instruktioner är tänkta
 att användas i systemets kärna och inte av “vanliga” användare. Instruktionerna ges
 här med sina koder för fullständighets skull. Vilka alternativa minnen (asi-koder)",Kap3.pdf_chunk136,minne,,No LLM answer
PMCEMB205R3,kap2,kap2,True,[2],12,False,0.3551570177078247,3.7037037037037037,6,0.0,0,False,False,Easy,Computer architecture,Vilka är de primära användningsområdena för minnesadresser?,"Minnesadresser används främst för två saker, dels att adressera minnet för dataöverföring till eller från minnet, dels för att ange instruktionsadresser, dv. hopp","Denna instruktion överför ett ord från register rt till minnet på adress som beräknas
 som för övriga minnesinstruktioner. Lagringen är dock villkorad. Dessutom fullgörs
 alla load/store instruktioner som gjorts före sc innan denna görs. Om någon proces­
 sor eller enhet (dma) har ändrat fysisk adress sedan förra ll-instruktion eller det",Kap2.pdf_chunk76,minnes,,No LLM answer
PMCEMB205R4,kap2,på samma klot,False,[2],82,False,0.3567878007888794,0.0,0,0.0,0,True,False,Easy,Computer architecture,Vilka är de primära användningsområdena för minnesadresser?,"Minnesadresser används främst för två saker, dels att adressera minnet för dataöverföring till eller från minnet, dels för att ange instruktionsadresser, dv. hopp","var säkerligen fullt medveten om vad som försiggick på riksdagen och vilka
frågor som ansågs intressanta. I detta fall misslyckades emellertid Serenius",På samma klot.pdf_chunk686,,,No LLM answer
PMCEMB205R5,kap2,konsumentperspektiv,False,[2],3,False,0.35994839668273926,0.0,0,0.0,0,True,False,Easy,Computer architecture,Vilka är de primära användningsområdena för minnesadresser?,"Minnesadresser används främst för två saker, dels att adressera minnet för dataöverföring till eller från minnet, dels för att ange instruktionsadresser, dv. hopp","Syftet med denna studie är att undersöka vilka faktorer som är viktiga för konsumenter för att
öka deras användning av e-handel. För att komma fram till våra slutsatser har vi gjort en
kvalitativ undersökning med hjälp av intervjuer med ett antal personer i åldrarna 16-34 som
har använt sig av elektronisk handel.",konsumentperspektiv.pdf_chunk5,,,No LLM answer
PMCEMB206R1,kap2,kap2,True,[2],3,False,0.2985941171646118,0.0,0,0.0,0,True,False,Medium,Computer architecture,Hur anges en adress i maskininstruktioner när den inte får plats i en instruktion?,"En adress anges då som innehållet i ett register (bas) plus ett tillägg (k, med tecken, 16 bitar)","Här ges de instruktioner som assemblern känner igen, och med de operandadresser som
assemblern klarar av. Lägg märke till att många instruktioner inte ﬁnns som maskinin­
struktioner, det genereras då ett antal instruktioner. Observera också att vissa adresser
inte går att representera i en maskininstruktion, assemblern genererar då instruktioner",Kap2.pdf_chunk19,,,No LLM answer
PMCEMB206R2,kap2,kap3,False,[2],15,False,0.3108212947845459,0.0,0,0.0,0,True,False,Medium,Computer architecture,Hur anges en adress i maskininstruktioner när den inte får plats i en instruktion?,"En adress anges då som innehållet i ett register (bas) plus ett tillägg (k, med tecken, 16 bitar)","Här ges en någorlunda fullständig genomgång av de maskininstruktioner som ﬁnns för
SPARC, även privilegierade instruktioner tas kortfattat upp. Här ges instruktionsfor­
mat, med hänsyftning till tidigare formatbeskrivning, vilka koder som gäller, samt en
kort funktionsbeskrivning. Detaljerna i denna beskrivning av instruktioner är mest till",Kap3.pdf_chunk128,,,No LLM answer
PMCEMB206R3,kap2,kap2,True,[2],6,False,0.32180559635162354,0.0,0,0.0,0,True,False,Medium,Computer architecture,Hur anges en adress i maskininstruktioner när den inte får plats i en instruktion?,"En adress anges då som innehållet i ett register (bas) plus ett tillägg (k, med tecken, 16 bitar)","De assemblyinstruktioner som vi gått igenom är till för att generera en eller ﬂera
 maskininstruktioner. I den mån de inte direkt anger en maskininstruktion brukar de
 kallas pseudoinstruktioner. En form av instruktioner som inte är till för att generera
 instruktioner utan snarare för att säga till assemblern att arbeta på ett visst sätt",Kap2.pdf_chunk35,,,No LLM answer
PMCEMB206R4,kap2,kap3,False,[2],13,False,0.32689017057418823,0.0,0,0.0,0,True,False,Medium,Computer architecture,Hur anges en adress i maskininstruktioner när den inte får plats i en instruktion?,"En adress anges då som innehållet i ett register (bas) plus ett tillägg (k, med tecken, 16 bitar)","Detta är inte instruktioner som direkt genererar maskinord, utan snarare ett kom­
mando till assemblern att agera på ett visst sätt. Hit räknar vi också sådana som gener­
erar datainnehåll som inte är tänkta som instruktioner. Dessa direktiv inleds normalt
med en punkt.",Kap3.pdf_chunk107,,,No LLM answer
PMCEMB206R5,kap2,dubbelbeläggning på svenska,False,[2],11,False,0.34398478269577026,0.0,0,0.0,0,True,False,Medium,Computer architecture,Hur anges en adress i maskininstruktioner när den inte får plats i en instruktion?,"En adress anges då som innehållet i ett register (bas) plus ett tillägg (k, med tecken, 16 bitar)","Eftersom konceptet om känslozoner enbart bygger på empiriska data från manliga intagna

kan den inte helt dra slutsatser om den kvinnliga fångpopulationen när det gäller aspekter av

maskulinitet i fängelset. Trots detta är ramverket relevant för studiens syfte då den belyser
hur fysiska miljöer kan utgöra zoner för känslomässiga uttryck som annars döljs eller",Dubbelbeläggning på svenska.pdf_chunk89,,,No LLM answer
PMCEMB207R1,kap2,kap1,False,[3],5,False,0.3198280334472656,0.0,0,55.55555555555556,5,False,True,Easy,Computer architecture,Vilken instruktion används för att ladda en byte från minnet?,Load Byte,"Minnet kan betraktas som en sekvens av bytes som adresseras med ett nummer,
0,1,2,.... . Vi har redan sett att instruktioner kräver 32 bitar, dvs. 4 bytes, vidare anar vi
att heltal och ﬂyttal också kräver större utrymme än en byte. Vi har också sett att ett",Kap1.pdf_chunk37,, byte,No LLM answer
PMCEMB207R2,kap2,kap3,False,[3],16,False,0.3421595096588135,0.0,0,0.0,0,True,False,Easy,Computer architecture,Vilken instruktion används för att ladda en byte från minnet?,Load Byte,"Dessa instruktioner används för att överföra från register till minnet. För adresser­
 ing gäller samma som för överföringen på andra hållet. Vad gäller teckenexpansion
 eller  nollutfyllnad  så  är  detta  naturligtvis  inte  tillämpligt, man  påverkar
 naturligtvis precis så många bitar i minnet som instruktionen säger och tar dem från",Kap3.pdf_chunk139,,,No LLM answer
PMCEMB207R3,kap2,bygga_bedoma_betygsatta_bättre_elevernas_kunskap,False,[3],565,False,0.3456069231033325,0.0,0,0.0,0,True,False,Easy,Computer architecture,Vilken instruktion används för att ladda en byte från minnet?,Load Byte,"digitala lösningar, till exempel i form av webbkurser, användas i möj-
ligaste mån. Inte minst för att möjliggöra för mindre skolhuvudmän
att ta del av insatserna.
    Till Skolverkets förvaltningsanslag tillförs årligen 15 miljoner kro-
nor för utveckling av styrdokument. Utredningen bedömer att ovan",bygga_bedoma_betygsatta_bättre_elevernas_kunskap.pdf_chunk3801,,,No LLM answer
PMCEMB207R4,kap2,asynkron_programmering-002,False,[3],19,False,0.3518639802932739,0.0,0,0.0,0,True,False,Easy,Computer architecture,Vilken instruktion används för att ladda en byte från minnet?,Load Byte,"I/O-bundet exempel: Ladda ned data från webbtjänsten

I det här exemplet, när användaren väljer en knapp, laddar appen ned data från en
webbtjänst. Du vill inte blockera användargränssnittstråden för appen under
nedladdningsprocessen. Följande kod utför den här uppgiften:

  C#",Asynkron_programmering-002.pdf_chunk101,,,No LLM answer
PMCEMB207R5,kap2,kap1,False,[3],13,False,0.36160939931869507,0.0,0,44.44444444444444,4,False,True,Easy,Computer architecture,Vilken instruktion används för att ladda en byte från minnet?,Load Byte,"Dessa instruktioner är naturligtvis till för ett operativsystems kärna, där man vid kon­
textbyte måste hantera det virtuella minnet, samt då vi får ett page fault.


Cache-minnen.",Kap1.pdf_chunk108,,byte,No LLM answer
PMCEMB208R1,kap2,kap2,True,[3],2,False,0.2868136763572693,0.0,0,32.142857142857146,18,False,False,Easy,Computer architecture,"Vad innebär en ""#"" framför en instruktion i assemblyspråket?",# anger att instruktionen ej finns som maskininstruktion,"då som innehållet i ett register (bas) plus ett tillägg (k, med tecken, 16 bitar). I
 assemblyspråk skriver man k(bas) för att ange detta. Nu klarar man normalt inte av
 någon annan form av adresser till minnet i maskininstruktioner, men då assemblern
 kan generera ﬂera instruktioner vid behov så kan man i assemblyspråket ange mer",Kap2.pdf_chunk14,, maskininstruktion,No LLM answer
