Result_Id,Correct_File,Guessed_File,Filename_Match,Correct_Pages,Guessed_Page,Page_Match,Distance,Text_Match_Start_Percent,Match_Length_Start,Text_Match_End_Percent,Match_Length_End,No_match,Match_Threshold,Difficulty,Category,Question,Expected_answer,Returned_Chunk,Chunk_Id,Start_Match_String,End_Match_String,LLM_ANS
PMC-HANTERA-INCIDENTER-0012R2,hantera-incidenter-i-microsoft-defender-001,hantera-incidenter-i-microsoft-defender-001,True,[12],9,False,0.7486722469329834,0.0,0,0.0,0,True,False,Medium,Security,"Vilka typer av incidenter kan klassificeras som 'Information, förväntad aktivitet'?","Använd alternativen i den här kategorin för att klassificera incidenter för säkerhetstester, red team-aktivitet och förväntat ovanligt beteende från betrodda appar och användare","Följande hanteringsuppgifter är nära kopplade till incidentundersökning och lösning,

även om de kan utföras när som helst.

Lös en incident.

Ange en incident klassificering.

Lägg till kommentarer till en incident.",Hantera-incidenter-i-Microsoft-Defender-001.pdf_chunk25,,,No LLM answer
PMC-HANTERA-INCIDENTER-0012R3,hantera-incidenter-i-microsoft-defender-001,hantera-incidenter-i-microsoft-defender-001,True,[12],"12,13",True,0.7722638249397278,0.0,0,0.0,0,True,False,Medium,Security,"Vilka typer av incidenter kan klassificeras som 'Information, förväntad aktivitet'?","Använd alternativen i den här kategorin för att klassificera incidenter för säkerhetstester, red team-aktivitet och förväntat ovanligt beteende från betrodda appar och användare","ignoreras eftersom de är tekniskt felaktiga eller vilseledande. Se tillgängliga typer av aktiviteter och hot för var och en av dessa klassificeringar i

följande skärmbild.

3. Välj **Spara** .

Genom att klassificera incidenter och ange deras status och typ kan du finjustera

Microsoft Defender för att ge bättre identifieringsbestämning över tid.
### **Lägga till kommentarer till en incident**",Hantera-incidenter-i-Microsoft-Defender-001.pdf_chunk31,,,No LLM answer
PMC-HANTERA-INCIDENTER-0012R4,hantera-incidenter-i-microsoft-defender-001,microsoft-defender-jaktexperter-001,False,[12],1,False,0.78462815284729,0.0,0,0.0,0,True,False,Medium,Security,"Vilka typer av incidenter kan klassificeras som 'Information, förväntad aktivitet'?","Använd alternativen i den här kategorin för att klassificera incidenter för säkerhetstester, red team-aktivitet och förväntat ovanligt beteende från betrodda appar och användare","hjälp med en specifik incident, nation-state actor eller attackvektorrelaterade

meddelanden.",Microsoft-Defender-jaktexperter-001.pdf_chunk5,,,No LLM answer
PMC-HANTERA-INCIDENTER-0012R5,hantera-incidenter-i-microsoft-defender-001,hantera-incidenter-i-microsoft-defender-001,True,[12],15,False,0.7911859750747681,3.389830508474576,6,5.649717514124294,10,False,False,Medium,Security,"Vilka typer av incidenter kan klassificeras som 'Information, förväntad aktivitet'?","Använd alternativen i den här kategorin för att klassificera incidenter för säkerhetstester, red team-aktivitet och förväntat ovanligt beteende från betrodda appar och användare","se historiken för åtgärder som utförts på incidenten (kallas ""granskningar"") och

eventuella kommentarer som registrerats. Alla ändringar som görs i incidenten, antingen

av en användare eller av systemet, registreras i aktivitetsloggen.",Hantera-incidenter-i-Microsoft-Defender-001.pdf_chunk37,använd, användare,No LLM answer
PMC-HANTERA-INCIDENTER-0013R1,hantera-incidenter-i-microsoft-defender-001,hantera-incidenter-i-microsoft-defender-001,True,[14],14,True,0.8520544171333313,0.0,0,0.0,0,True,False,Easy,Security,Vad är det maximala antalet tecken som en kommentar i aktivitetsloggen kan ha?,Varje kommentar är begränsad till 30 000 tecken,"Under utredning och incident lägger du till kommentarer för att registrera aktiviteter,

insikter och slutsatser.

1. Öppna incidentens aktivitetslogg. På incidentsidan, eller i panelen

incidentinformation på sidan incidentkö, väljer du de tre punkterna i det övre

högra hörnet och väljer **Aktivitetslogg** på den resulterande menyn.



2. Skriv kommentaren i textfältet. Kommentarsfältet stöder text och formatering,",Hantera-incidenter-i-Microsoft-Defender-001.pdf_chunk32,,,No LLM answer
PMC-HANTERA-INCIDENTER-0013R2,hantera-incidenter-i-microsoft-defender-001,hantera-incidenter-i-microsoft-defender-001,True,[14],15,False,0.8922914862632751,0.0,0,0.0,0,True,False,Easy,Security,Vad är det maximala antalet tecken som en kommentar i aktivitetsloggen kan ha?,Varje kommentar är begränsad till 30 000 tecken,"se historiken för åtgärder som utförts på incidenten (kallas ""granskningar"") och

eventuella kommentarer som registrerats. Alla ändringar som görs i incidenten, antingen

av en användare eller av systemet, registreras i aktivitetsloggen.",Hantera-incidenter-i-Microsoft-Defender-001.pdf_chunk37,,,No LLM answer
PMC-HANTERA-INCIDENTER-0013R3,hantera-incidenter-i-microsoft-defender-001,hantera-incidenter-i-microsoft-defender-001,True,[14],17,False,0.9408837556838989,0.0,0,0.0,0,True,False,Easy,Security,Vad är det maximala antalet tecken som en kommentar i aktivitetsloggen kan ha?,Varje kommentar är begränsad till 30 000 tecken,"Du kan också lägga till egna kommentarer med hjälp av kommentarsrutan som är

tillgänglig i aktivitetsloggen. Kommentarsrutan accepterar text och formatering, länkar

och bilder.
### **Exportera incidentdata till PDF**

） **Viktigt**

Viss information i den här artikeln gäller produkter som inte har släppts ännu och

kan ändras avsevärt innan produkten släpps kommersiellt. Microsoft lämnar inga",Hantera-incidenter-i-Microsoft-Defender-001.pdf_chunk40,,,No LLM answer
PMC-HANTERA-INCIDENTER-0013R4,hantera-incidenter-i-microsoft-defender-001,hantera-incidenter-i-microsoft-defender-001,True,[14],14,True,0.9542534351348877,100.0,47,100.0,47,False,True,Easy,Security,Vad är det maximala antalet tecken som en kommentar i aktivitetsloggen kan ha?,Varje kommentar är begränsad till 30 000 tecken,"länkar och bilder. Varje kommentar är begränsad till 30 000 tecken.

3. Välj **Spara** .

Alla kommentarer läggs till i de historiska händelserna i incidenten. Du kan se

kommentarer och historik för en incident från länken **Kommentarer och historik** på

sidan **Sammanfattning** .",Hantera-incidenter-i-Microsoft-Defender-001.pdf_chunk33,varje kommentar är begränsad till 30 000 tecken,varje kommentar är begränsad till 30 000 tecken,No LLM answer
PMC-HANTERA-INCIDENTER-0013R5,hantera-incidenter-i-microsoft-defender-001,hantera-incidenter-i-microsoft-defender-001,True,[14],16,False,0.9632565975189209,0.0,0,0.0,0,True,False,Easy,Security,Vad är det maximala antalet tecken som en kommentar i aktivitetsloggen kan ha?,Varje kommentar är begränsad till 30 000 tecken,"1. Öppna incidentens aktivitetslogg. På incidentsidan, eller i panelen

incidentinformation på sidan incidentkö, väljer du de tre punkterna i det övre

högra hörnet och väljer **Aktivitetslogg** på den resulterande menyn.

2. Filtrera aktiviteterna i loggen efter kommentarer och åtgärder. Välj **Innehåll:**



**Granskningar, Kommentarer** och välj sedan innehållstyp för att filtrera aktiviteter.",Hantera-incidenter-i-Microsoft-Defender-001.pdf_chunk38,,,No LLM answer
PMC-HANTERA-INCIDENTER-0014R1,hantera-incidenter-i-microsoft-defender-001,hantera-incidenter-i-microsoft-defender-001,True,[17],18,False,0.4643399119377136,0.0,0,0.0,0,True,False,Easy,Security,Vad är fördelen med att exportera incidentdata till PDF?,Med den här funktionen kan säkerhetsteam granska en incidentinformation offline vid en viss tidpunkt,välja **Exportera incident som PDF** .,Hantera-incidenter-i-Microsoft-Defender-001.pdf_chunk45,,,No LLM answer
PMC-HANTERA-INCIDENTER-0014R2,hantera-incidenter-i-microsoft-defender-001,hantera-incidenter-i-microsoft-defender-001,True,[17],17,True,0.5245058536529541,51.0,51,4.0,4,False,True,Easy,Security,Vad är fördelen med att exportera incidentdata till PDF?,Med den här funktionen kan säkerhetsteam granska en incidentinformation offline vid en viss tidpunkt,"garantier, uttryckliga eller underförstådda, med avseende på den information som

anges här.

Funktionen för exportincidentdata är för närvarande tillgänglig för Microsoft

Defender XDR och Microsofts SOC-plattformskunder (Unified Security Operations

Center) med Microsoft Copilot för säkerhetslicens.

Du kan exportera en incident data till PDF via **funktionen Exportera incident som PDF**

och spara dem i PDF-format. Med den här funktionen kan säkerhetsteam granska en",Hantera-incidenter-i-Microsoft-Defender-001.pdf_chunk41,med den här funktionen kan säkerhetsteam granska en,unkt,No LLM answer
PMC-HANTERA-INCIDENTER-0014R3,hantera-incidenter-i-microsoft-defender-001,hantera-incidenter-i-microsoft-defender-001,True,[17],19,False,0.5509694218635559,0.0,0,0.0,0,True,False,Easy,Security,Vad är fördelen med att exportera incidentdata till PDF?,Med den här funktionen kan säkerhetsteam granska en incidentinformation offline vid en viss tidpunkt,"Utför följande steg för att generera PDF-filen:

1. Öppna en incidentsida. Välj ellipsen **Fler åtgärder** (...) i det övre högra hörnet och

välj **Exportera incident som PDF** .



2. I dialogrutan som visas härnäst bekräftar du incidentinformationen som du vill

inkludera eller exkludera i PDF-filen. All incidentinformation är markerad som

standard. Välj **Exportera PDF** för att fortsätta.",Hantera-incidenter-i-Microsoft-Defender-001.pdf_chunk46,,,No LLM answer
PMC-HANTERA-INCIDENTER-0014R4,hantera-incidenter-i-microsoft-defender-001,hantera-incidenter-i-microsoft-defender-001,True,[17],18,False,0.585067629814148,0.0,0,4.0,4,False,False,Easy,Security,Vad är fördelen med att exportera incidentdata till PDF?,Med den här funktionen kan säkerhetsteam granska en incidentinformation offline vid en viss tidpunkt,"[Om du har Copilot for Security-licensen innehåller den exporterade PDF-filen följande](https://learn.microsoft.com/sv-se/security-copilot/microsoft-security-copilot)

ytterligare incidentdata:

Incidentsammanfattning

Incidentrapport

Funktionen exportera till PDF finns också i Copilot-sidopanelen. När du väljer ellipsen

**Fler åtgärder** (...) i det övre högra hörnet på resultatkortet för incidentrapporten kan du",Hantera-incidenter-i-Microsoft-Defender-001.pdf_chunk44,,unkt,No LLM answer
PMC-HANTERA-INCIDENTER-0014R5,hantera-incidenter-i-microsoft-defender-001,hantera-incidenter-i-microsoft-defender-001,True,[17],17,True,0.660003125667572,4.0,4,0.0,0,False,False,Easy,Security,Vad är fördelen med att exportera incidentdata till PDF?,Med den här funktionen kan säkerhetsteam granska en incidentinformation offline vid en viss tidpunkt,"Du kan också lägga till egna kommentarer med hjälp av kommentarsrutan som är

tillgänglig i aktivitetsloggen. Kommentarsrutan accepterar text och formatering, länkar

och bilder.
### **Exportera incidentdata till PDF**

） **Viktigt**

Viss information i den här artikeln gäller produkter som inte har släppts ännu och

kan ändras avsevärt innan produkten släpps kommersiellt. Microsoft lämnar inga",Hantera-incidenter-i-Microsoft-Defender-001.pdf_chunk40,med ,,No LLM answer
PMC-HANTERA-INCIDENTER-0015R1,hantera-incidenter-i-microsoft-defender-001,hantera-incidenter-i-microsoft-defender-001,True,[20],20,True,0.7677808403968811,100.0,108,100.0,108,False,True,Easy,Security,Hur kan du generera en nyare version av en exporterad PDF-fil om den är cachelagrad?,Om du vill generera en nyare version av PDF-filen väntar du några minuter tills cacheminnet upphör att gälla,"incidentrubriken uppdateras också för att indikera att nedladdningen är tillgänglig.



Rapporten cachelagras i ett par minuter. Systemet tillhandahåller den tidigare

genererade PDF-filen om du försöker exportera samma incident igen inom en kort

tidsperiod. Om du vill generera en nyare version av PDF-filen väntar du några minuter

tills cacheminnet upphör att gälla.
## **Nästa steg**",Hantera-incidenter-i-Microsoft-Defender-001.pdf_chunk48,om du vill generera en nyare version av pdf-filen väntar du några minuter tills cacheminnet upphör att gälla,om du vill generera en nyare version av pdf-filen väntar du några minuter tills cacheminnet upphör att gälla,No LLM answer
PMC-HANTERA-INCIDENTER-0015R2,hantera-incidenter-i-microsoft-defender-001,hantera-incidenter-i-microsoft-defender-001,True,[20],17,False,0.7920259833335876,0.0,0,0.0,0,True,False,Easy,Security,Hur kan du generera en nyare version av en exporterad PDF-fil om den är cachelagrad?,Om du vill generera en nyare version av PDF-filen väntar du några minuter tills cacheminnet upphör att gälla,"aktivitetsloggen

Här är ett exempel på den exporterade PDF-filen:",Hantera-incidenter-i-Microsoft-Defender-001.pdf_chunk43,,,No LLM answer
PMC-HANTERA-INCIDENTER-0015R3,hantera-incidenter-i-microsoft-defender-001,hantera-incidenter-i-microsoft-defender-001,True,[20],19,False,0.8264899253845215,10.185185185185185,11,0.0,0,False,False,Easy,Security,Hur kan du generera en nyare version av en exporterad PDF-fil om den är cachelagrad?,Om du vill generera en nyare version av PDF-filen väntar du några minuter tills cacheminnet upphör att gälla,"Utför följande steg för att generera PDF-filen:

1. Öppna en incidentsida. Välj ellipsen **Fler åtgärder** (...) i det övre högra hörnet och

välj **Exportera incident som PDF** .



2. I dialogrutan som visas härnäst bekräftar du incidentinformationen som du vill

inkludera eller exkludera i PDF-filen. All incidentinformation är markerad som

standard. Välj **Exportera PDF** för att fortsätta.",Hantera-incidenter-i-Microsoft-Defender-001.pdf_chunk46,om du vill ,,No LLM answer
PMC-HANTERA-INCIDENTER-0015R4,hantera-incidenter-i-microsoft-defender-001,hantera-incidenter-i-microsoft-defender-001,True,[20],18,False,0.8603192567825317,0.0,0,0.0,0,True,False,Easy,Security,Hur kan du generera en nyare version av en exporterad PDF-fil om den är cachelagrad?,Om du vill generera en nyare version av PDF-filen väntar du några minuter tills cacheminnet upphör att gälla,välja **Exportera incident som PDF** .,Hantera-incidenter-i-Microsoft-Defender-001.pdf_chunk45,,,No LLM answer
PMC-HANTERA-INCIDENTER-0015R5,hantera-incidenter-i-microsoft-defender-001,hantera-incidenter-i-microsoft-defender-001,True,[20],17,False,0.9770774245262146,0.0,0,0.0,0,True,False,Easy,Security,Hur kan du generera en nyare version av en exporterad PDF-fil om den är cachelagrad?,Om du vill generera en nyare version av PDF-filen väntar du några minuter tills cacheminnet upphör att gälla,"Du kan också lägga till egna kommentarer med hjälp av kommentarsrutan som är

tillgänglig i aktivitetsloggen. Kommentarsrutan accepterar text och formatering, länkar

och bilder.
### **Exportera incidentdata till PDF**

） **Viktigt**

Viss information i den här artikeln gäller produkter som inte har släppts ännu och

kan ändras avsevärt innan produkten släpps kommersiellt. Microsoft lämnar inga",Hantera-incidenter-i-Microsoft-Defender-001.pdf_chunk40,,,No LLM answer
PMCMDFEAT0001R1,hantering-av-hot-featurest-001,hantering-av-hot-featurest-001,True,[1],1,True,0.2504856586456299,100.0,208,100.0,208,False,True,Easy,Security,Vad är Hantering av hot och säkerhetsrisker för Microsoft Defender?,"Att minska cyberrisken kräver omfattande riskbaserad sårbarhetshantering för att identifiera, utvärdera, åtgärda och spåra alla dina största sårbarheter i dina mest kritiska tillgångar, allt i en enda lösning","# **Vad är Hantering av hot och säkerhetsrisker** **för Microsoft Defender**

Artikel • 2025-05-08

Att minska cyberrisken kräver omfattande riskbaserad sårbarhetshantering för att identifiera,

utvärdera, åtgärda och spåra alla dina största sårbarheter i dina mest kritiska tillgångar, allt i en

enda lösning.",Hantering-av-hot-featurest-001.pdf_chunk1,"att minska cyberrisken kräver omfattande riskbaserad sårbarhetshantering för att identifiera, utvärdera, åtgärda och spåra alla dina största sårbarheter i dina mest kritiska tillgångar, allt i en enda lösning","att minska cyberrisken kräver omfattande riskbaserad sårbarhetshantering för att identifiera, utvärdera, åtgärda och spåra alla dina största sårbarheter i dina mest kritiska tillgångar, allt i en enda lösning",No LLM answer
PMCMDFEAT0001R2,hantering-av-hot-featurest-001,identifiera-och-utvärdera-hot-001,False,[1],1,False,0.41804832220077515,0.0,0,0.0,0,True,False,Easy,Security,Vad är Hantering av hot och säkerhetsrisker för Microsoft Defender?,"Att minska cyberrisken kräver omfattande riskbaserad sårbarhetshantering för att identifiera, utvärdera, åtgärda och spåra alla dina största sårbarheter i dina mest kritiska tillgångar, allt i en enda lösning","# **Microsoft Defender – hantering av** **säkerhetsrisker instrumentpanel**

Artikel • 2025-05-02

**Gäller för:**

Hantering av hot och säkerhetsrisker för Microsoft Defender

[Microsoft Defender för Endpoint Abonnemang 2](https://learn.microsoft.com/sv-se/defender-endpoint/microsoft-defender-endpoint)

[Microsoft Defender XDR](https://learn.microsoft.com/sv-se/defender-xdr)",Identifiera-och-utvärdera-hot-001.pdf_chunk1,,,No LLM answer
PMCMDFEAT0001R3,hantering-av-hot-featurest-001,hantering-av-hot-featurest-001,True,[1],5,False,0.4367130696773529,0.0,0,0.0,0,True,False,Easy,Security,Vad är Hantering av hot och säkerhetsrisker för Microsoft Defender?,"Att minska cyberrisken kräver omfattande riskbaserad sårbarhetshantering för att identifiera, utvärdera, åtgärda och spåra alla dina största sårbarheter i dina mest kritiska tillgångar, allt i en enda lösning","Ta reda på hur du får Microsoft Defender – hantering av säkerhetsrisker
## **Se även**

[Bloggen om sårbarhetshantering i Defender](https://go.microsoft.com/fwlink/?linkid=2195501)

Operativsystem och plattformar som stöds

Instrumentpanel för sårbarhetshantering",Hantering-av-hot-featurest-001.pdf_chunk24,,,No LLM answer
PMCMDFEAT0001R4,hantering-av-hot-featurest-001,identifiera-och-utvärdera-hot-001,False,[1],24,False,0.4579037129878998,0.0,0,0.0,0,True,False,Easy,Security,Vad är Hantering av hot och säkerhetsrisker för Microsoft Defender?,"Att minska cyberrisken kräver omfattande riskbaserad sårbarhetshantering för att identifiera, utvärdera, åtgärda och spåra alla dina största sårbarheter i dina mest kritiska tillgångar, allt i en enda lösning","# **Jaga efter exponerade enheter**

Artikel • 2024-04-26

Hantering av hot och säkerhetsrisker för Microsoft Defender

[Microsoft Defender för Endpoint Abonnemang 2](https://learn.microsoft.com/sv-se/defender-endpoint/microsoft-defender-endpoint)

[Microsoft Defender XDR](https://learn.microsoft.com/sv-se/defender-xdr)",Identifiera-och-utvärdera-hot-001.pdf_chunk67,,,No LLM answer
PMCMDFEAT0001R5,hantering-av-hot-featurest-001,identifiera-och-utvärdera-hot-001,False,[1],5,False,0.4611327648162842,0.0,0,0.0,0,True,False,Easy,Security,Vad är Hantering av hot och säkerhetsrisker för Microsoft Defender?,"Att minska cyberrisken kräver omfattande riskbaserad sårbarhetshantering för att identifiera, utvärdera, åtgärda och spåra alla dina största sårbarheter i dina mest kritiska tillgångar, allt i en enda lösning","# **Exponeringspoäng i Defender –** **hantering av säkerhetsrisker**

Artikel • 2025-03-08

**Gäller för:**

Hantering av hot och säkerhetsrisker för Microsoft Defender

[Microsoft Defender för Endpoint Abonnemang 2](https://learn.microsoft.com/sv-se/defender-endpoint/microsoft-defender-endpoint)

[Microsoft Defender XDR](https://learn.microsoft.com/sv-se/defender-xdr)",Identifiera-och-utvärdera-hot-001.pdf_chunk10,,,No LLM answer
PMCMDFEAT0002R1,hantering-av-hot-featurest-001,hantering-av-hot-featurest-001,True,[1],5,False,0.3631443381309509,21.390374331550802,40,0.0,0,False,False,Medium,Security,Vilka operativsystem och plattformar stöds av Microsoft Defender – hantering av säkerhetsrisker?,"Defender – hantering av säkerhetsrisker ger tillgångssynlighet, intelligenta utvärderingar och inbyggda reparationsverktyg för Windows-, macOS-, Linux-, Android-, iOS- och nätverksenheter","Ta reda på hur du får Microsoft Defender – hantering av säkerhetsrisker
## **Se även**

[Bloggen om sårbarhetshantering i Defender](https://go.microsoft.com/fwlink/?linkid=2195501)

Operativsystem och plattformar som stöds

Instrumentpanel för sårbarhetshantering",Hantering-av-hot-featurest-001.pdf_chunk24,defender – hantering av säkerhetsrisker ,,No LLM answer
PMCMDFEAT0002R2,hantering-av-hot-featurest-001,hantering-av-hot-featurest-001,True,[1],1,True,0.5333662629127502,4.278074866310161,8,2.6737967914438503,5,False,False,Medium,Security,Vilka operativsystem och plattformar stöds av Microsoft Defender – hantering av säkerhetsrisker?,"Defender – hantering av säkerhetsrisker ger tillgångssynlighet, intelligenta utvärderingar och inbyggda reparationsverktyg för Windows-, macOS-, Linux-, Android-, iOS- och nätverksenheter","# **Vad är Hantering av hot och säkerhetsrisker** **för Microsoft Defender**

Artikel • 2025-05-08

Att minska cyberrisken kräver omfattande riskbaserad sårbarhetshantering för att identifiera,

utvärdera, åtgärda och spåra alla dina största sårbarheter i dina mest kritiska tillgångar, allt i en

enda lösning.",Hantering-av-hot-featurest-001.pdf_chunk1,defender,heter,No LLM answer
PMCMDFEAT0002R3,hantering-av-hot-featurest-001,hantering-av-hot-featurest-001,True,[1],1,True,0.5493752956390381,100.0,187,100.0,187,False,True,Medium,Security,Vilka operativsystem och plattformar stöds av Microsoft Defender – hantering av säkerhetsrisker?,"Defender – hantering av säkerhetsrisker ger tillgångssynlighet, intelligenta utvärderingar och inbyggda reparationsverktyg för Windows-, macOS-, Linux-, Android-, iOS- och nätverksenheter","Defender – hantering av säkerhetsrisker ger tillgångssynlighet, intelligenta utvärderingar och

inbyggda reparationsverktyg för Windows-, macOS-, Linux-, Android-, iOS- och

nätverksenheter. Med microsofts hotinformation, förutsägelser om sannolikhet för intrång,

affärskontexter och enhetsutvärderingar prioriterar Defender – hantering av säkerhetsrisker",Hantering-av-hot-featurest-001.pdf_chunk2,"defender – hantering av säkerhetsrisker ger tillgångssynlighet, intelligenta utvärderingar och inbyggda reparationsverktyg för windows-, macos-, linux-, android-, ios- och nätverksenheter","defender – hantering av säkerhetsrisker ger tillgångssynlighet, intelligenta utvärderingar och inbyggda reparationsverktyg för windows-, macos-, linux-, android-, ios- och nätverksenheter",No LLM answer
PMCMDFEAT0002R4,hantering-av-hot-featurest-001,hantering-av-hot-featurest-001,True,[1],5,False,0.5519989132881165,21.390374331550802,40,0.0,0,False,False,Medium,Security,Vilka operativsystem och plattformar stöds av Microsoft Defender – hantering av säkerhetsrisker?,"Defender – hantering av säkerhetsrisker ger tillgångssynlighet, intelligenta utvärderingar och inbyggda reparationsverktyg för Windows-, macOS-, Linux-, Android-, iOS- och nätverksenheter","[Microsoft Defender – hantering av säkerhetsrisker finns i Microsoft Defender för Endpoint](https://learn.microsoft.com/sv-se/defender-endpoint/data-storage-privacy)

[datalagring och sekretess.](https://learn.microsoft.com/sv-se/defender-endpoint/data-storage-privacy)
## **Nästa steg**

Jämföra säkerhetsfunktioner i Microsoft Defender – hantering av säkerhetsrisker",Hantering-av-hot-featurest-001.pdf_chunk23,defender – hantering av säkerhetsrisker ,,No LLM answer
PMCMDFEAT0002R5,hantering-av-hot-featurest-001,identifiera-och-utvärdera-hot-001,False,[1],1,False,0.5603047609329224,12.29946524064171,23,0.0,0,False,False,Medium,Security,Vilka operativsystem och plattformar stöds av Microsoft Defender – hantering av säkerhetsrisker?,"Defender – hantering av säkerhetsrisker ger tillgångssynlighet, intelligenta utvärderingar och inbyggda reparationsverktyg för Windows-, macOS-, Linux-, Android-, iOS- och nätverksenheter","# **Microsoft Defender – hantering av** **säkerhetsrisker instrumentpanel**

Artikel • 2025-05-02

**Gäller för:**

Hantering av hot och säkerhetsrisker för Microsoft Defender

[Microsoft Defender för Endpoint Abonnemang 2](https://learn.microsoft.com/sv-se/defender-endpoint/microsoft-defender-endpoint)

[Microsoft Defender XDR](https://learn.microsoft.com/sv-se/defender-xdr)",Identifiera-och-utvärdera-hot-001.pdf_chunk1,defender – hantering av,,No LLM answer
PMCMDFEAT0003R1,hantering-av-hot-featurest-001,hantering-av-hot-featurest-001,True,[6],6,True,0.45006585121154785,100.0,127,100.0,127,False,True,Easy,Security,Är Microsoft Defender - hantering av säkerhetsrisker tillgängligt för Microsoft Defender för företag kunder?,Microsoft Defender – hantering av säkerhetsrisker är för närvarande inte tillgängligt för Microsoft Defender för företag kunder,"[Microsoft Defender för servrar](https://learn.microsoft.com/sv-se/azure/defender-for-cloud/plan-defender-for-servers-select-plan)

７ **Anteckning**

Microsoft Defender – hantering av säkerhetsrisker är för närvarande inte tillgängligt

för Microsoft Defender för företag kunder.
## **Starta en utvärderingsversion**




Vi rekommenderar att du arbetar med en Microsoft-återförsäljare för att starta",Hantering-av-hot-featurest-001.pdf_chunk26,microsoft defender – hantering av säkerhetsrisker är för närvarande inte tillgängligt för microsoft defender för företag kunder,microsoft defender – hantering av säkerhetsrisker är för närvarande inte tillgängligt för microsoft defender för företag kunder,No LLM answer
PMCMDFEAT0003R2,hantering-av-hot-featurest-001,hantering-av-hot-featurest-001,True,[6],7,False,0.4897925853729248,7.874015748031496,10,5.511811023622047,7,False,False,Easy,Security,Är Microsoft Defender - hantering av säkerhetsrisker tillgängligt för Microsoft Defender för företag kunder?,Microsoft Defender – hantering av säkerhetsrisker är för närvarande inte tillgängligt för Microsoft Defender för företag kunder,"[Microsoft Security-partner](https://www.microsoft.com/security/business/find-a-partner?msockid=3e48fd857a12656b2b0ce88f7b3f6460) .

Om du redan har Defender för Endpoint Plan 2 provar du Defender – hantering av

säkerhetsrisker utvärderingsversion av tillägg för Defender för Endpoint Plan 2
kunder.

För nya kunder eller befintliga Defender för Endpoint P1 eller Microsoft 365 E3",Hantering-av-hot-featurest-001.pdf_chunk28,microsoft , kunder,No LLM answer
PMCMDFEAT0003R3,hantering-av-hot-featurest-001,identifiera-och-utvärdera-hot-001,False,[6],12,False,0.4970627427101135,39.37007874015748,50,3.1496062992125986,4,False,True,Easy,Security,Är Microsoft Defender - hantering av säkerhetsrisker tillgängligt för Microsoft Defender för företag kunder?,Microsoft Defender – hantering av säkerhetsrisker är för närvarande inte tillgängligt för Microsoft Defender för företag kunder,"Om du vill använda den här funktionen behöver du Microsoft Defender – hantering av

säkerhetsrisker fristående eller om du redan är en Microsoft Defender för Endpoint Plan 2
kund Defender – hantering av säkerhetsrisker tillägg.

I stället för att köra oändliga efterlevnadsgenomsökningar hjälper utvärderingen av

säkerhetsbaslinjer dig att kontinuerligt och enkelt övervaka organisationens efterlevnad av",Identifiera-och-utvärdera-hot-001.pdf_chunk30,microsoft defender – hantering av säkerhetsrisker ,nder,No LLM answer
PMCMDFEAT0003R4,hantering-av-hot-featurest-001,hantering-av-hot-featurest-001,True,[6],7,False,0.5125994682312012,39.37007874015748,50,4.724409448818897,6,False,True,Easy,Security,Är Microsoft Defender - hantering av säkerhetsrisker tillgängligt för Microsoft Defender för företag kunder?,Microsoft Defender – hantering av säkerhetsrisker är för närvarande inte tillgängligt för Microsoft Defender för företag kunder,"kunder **är Microsoft Defender – hantering av säkerhetsrisker fristående nu**

**allmänt tillgänglig** . Prova genom att gå till Prova Defender – hantering av

säkerhetsrisker fristående.
## **Funktioner för sårbarhetshantering för** **slutpunkter**

I följande tabell sammanfattas tillgängligheten för Defender – hantering av

säkerhetsrisker funktioner för slutpunkter: ﾉ **Expandera tabell**",Hantering-av-hot-featurest-001.pdf_chunk29,microsoft defender – hantering av säkerhetsrisker ,kunder,No LLM answer
PMCMDFEAT0003R5,hantering-av-hot-featurest-001,identifiera-och-utvärdera-hot-001,False,[6],1,False,0.5197920799255371,25.984251968503937,33,3.1496062992125986,4,False,False,Easy,Security,Är Microsoft Defender - hantering av säkerhetsrisker tillgängligt för Microsoft Defender för företag kunder?,Microsoft Defender – hantering av säkerhetsrisker är för närvarande inte tillgängligt för Microsoft Defender för företag kunder,"# **Microsoft Defender – hantering av** **säkerhetsrisker instrumentpanel**

Artikel • 2025-05-02

**Gäller för:**

Hantering av hot och säkerhetsrisker för Microsoft Defender

[Microsoft Defender för Endpoint Abonnemang 2](https://learn.microsoft.com/sv-se/defender-endpoint/microsoft-defender-endpoint)

[Microsoft Defender XDR](https://learn.microsoft.com/sv-se/defender-xdr)",Identifiera-och-utvärdera-hot-001.pdf_chunk1,microsoft defender – hantering av,nder,No LLM answer
